,tig1,tig1len,tig1_freq,dir2,tig2,tig2len,tig2_freq,dir2,n_barcodes
5414,tig00007865_pilon_pilon,424086,67,r,tig00001717_pilon_pilon,2309812,57,f,1
5415,tig00001717_pilon_pilon,2309812,57,r,tig00007865_pilon_pilon,424086,67,f,1
5416,tig00007865_pilon_pilon,424086,67,r,tig00001750_pilon_pilon,127068,25,f,1
5417,tig00001750_pilon_pilon,127068,25,r,tig00007865_pilon_pilon,424086,67,f,1
5418,tig00007865_pilon_pilon,424086,67,r,tig00001755_pilon_pilon,1239263,59,f,1
5419,tig00001755_pilon_pilon,1239263,59,r,tig00007865_pilon_pilon,424086,67,f,1
5420,tig00007865_pilon_pilon,424086,67,r,tig00001776_pilon_pilon,65796,45,f,1
5421,tig00001776_pilon_pilon,65796,45,r,tig00007865_pilon_pilon,424086,67,f,1
5422,tig00000297_pilon_pilon,98416,13,r,tig00000382_pilon_pilon,16605972,41,r,1
5423,tig00000382_pilon_pilon,16605972,41,f,tig00000297_pilon_pilon,98416,13,f,1
5424,tig00000297_pilon_pilon,98416,13,f,tig00000881_pilon_pilon,72008,29,r,1
5425,tig00000881_pilon_pilon,72008,29,f,tig00000297_pilon_pilon,98416,13,r,1
5426,tig00000297_pilon_pilon,98416,13,f,tig00001666_pilon_pilon,94547,27,r,1
5427,tig00001666_pilon_pilon,94547,27,f,tig00000297_pilon_pilon,98416,13,r,1
5428,tig00000297_pilon_pilon,98416,13,r,tig00001688_pilon_pilon,592996,23,f,1
5429,tig00001688_pilon_pilon,592996,23,r,tig00000297_pilon_pilon,98416,13,f,1
5430,tig00000297_pilon_pilon,98416,13,f,tig00001710_pilon_pilon,289470,93,f,1
5431,tig00001710_pilon_pilon,289470,93,r,tig00000297_pilon_pilon,98416,13,r,1
5432,tig00007875_pilon_pilon,161468,23,r,tig00000704_pilon_pilon,64236,33,f,1
5433,tig00000704_pilon_pilon,64236,33,r,tig00007875_pilon_pilon,161468,23,f,1
5434,tig00007875_pilon_pilon,161468,23,r,tig00000717_pilon_pilon,104119,49,r,1
5435,tig00000717_pilon_pilon,104119,49,f,tig00007875_pilon_pilon,161468,23,f,1
5436,tig00007875_pilon_pilon,161468,23,r,tig00000850_pilon_pilon,83905,3,f,1
5437,tig00000850_pilon_pilon,83905,3,r,tig00007875_pilon_pilon,161468,23,f,1
5438,tig00007875_pilon_pilon,161468,23,r,tig00000109_pilon_pilon,95946,27,r,1
5439,tig00000109_pilon_pilon,95946,27,f,tig00007875_pilon_pilon,161468,23,f,1
5440,tig00007875_pilon_pilon,161468,23,r,tig00001407_pilon_pilon,72985,21,r,1
5441,tig00001407_pilon_pilon,72985,21,f,tig00007875_pilon_pilon,161468,23,f,1
5442,tig00007875_pilon_pilon,161468,23,r,tig00001651_pilon_pilon,2987590,49,r,1
5443,tig00001651_pilon_pilon,2987590,49,f,tig00007875_pilon_pilon,161468,23,f,1
5444,tig00000299_pilon_pilon,74215,17,f,tig00983171_pilon_pilon,3803869,11,r,1
5445,tig00983171_pilon_pilon,3803869,11,f,tig00000299_pilon_pilon,74215,17,r,1
5446,tig00000299_pilon_pilon,74215,17,f,tig00983177_pilon_pilon,3400614,59,r,1
5447,tig00983177_pilon_pilon,3400614,59,f,tig00000299_pilon_pilon,74215,17,r,1
5448,tig00000299_pilon_pilon,74215,17,r,tig00000382_pilon_pilon,16605972,41,f,1
5449,tig00000382_pilon_pilon,16605972,41,r,tig00000299_pilon_pilon,74215,17,f,1
5450,tig00000299_pilon_pilon,74215,17,f,tig00000638_pilon_pilon,59793,25,f,1
5451,tig00000638_pilon_pilon,59793,25,r,tig00000299_pilon_pilon,74215,17,r,1
5452,tig00000299_pilon_pilon,74215,17,f,tig00000739_pilon_pilon,79355,15,r,1
5453,tig00000739_pilon_pilon,79355,15,f,tig00000299_pilon_pilon,74215,17,r,1
5454,tig00000299_pilon_pilon,74215,17,f,tig00001041_pilon_pilon,80291,33,f,1
5455,tig00001041_pilon_pilon,80291,33,r,tig00000299_pilon_pilon,74215,17,r,1
5456,tig00000299_pilon_pilon,74215,17,f,tig00001188_pilon_pilon,64677,11,f,1
5457,tig00001188_pilon_pilon,64677,11,r,tig00000299_pilon_pilon,74215,17,r,1
5458,tig00000299_pilon_pilon,74215,17,r,tig00001666_pilon_pilon,94547,27,f,1
5459,tig00001666_pilon_pilon,94547,27,r,tig00000299_pilon_pilon,74215,17,f,1
5460,tig00007884_pilon_pilon,429416,13,r,tig00000026_pilon_pilon,65452,5,r,1
5461,tig00000026_pilon_pilon,65452,5,f,tig00007884_pilon_pilon,429416,13,f,1
5462,tig00007884_pilon_pilon,429416,13,r,tig00000637_pilon_pilon,65951,25,f,1
5463,tig00000637_pilon_pilon,65951,25,r,tig00007884_pilon_pilon,429416,13,f,1
5464,tig00007884_pilon_pilon,429416,13,r,tig00000650_pilon_pilon,137619,27,f,1
5465,tig00000650_pilon_pilon,137619,27,r,tig00007884_pilon_pilon,429416,13,f,1
5466,tig00007884_pilon_pilon,429416,13,r,tig00001591_pilon_pilon,80116,21,f,1
5467,tig00001591_pilon_pilon,80116,21,r,tig00007884_pilon_pilon,429416,13,f,1
5468,tig00007884_pilon_pilon,429416,13,r,tig00001717_pilon_pilon,2309812,57,r,1
5469,tig00001717_pilon_pilon,2309812,57,f,tig00007884_pilon_pilon,429416,13,f,1
5470,tig00007884_pilon_pilon,429416,13,r,tig00000136_pilon_pilon,98323,21,f,1
5471,tig00000136_pilon_pilon,98323,21,r,tig00007884_pilon_pilon,429416,13,f,1
5472,tig00007887_pilon_pilon,523120,17,r,tig00000449_pilon_pilon,94688,15,f,1
5473,tig00000449_pilon_pilon,94688,15,r,tig00007887_pilon_pilon,523120,17,f,1
5474,tig00007887_pilon_pilon,523120,17,r,tig00000458_pilon_pilon,66392,35,r,1
5475,tig00000458_pilon_pilon,66392,35,f,tig00007887_pilon_pilon,523120,17,f,1
5476,tig00007887_pilon_pilon,523120,17,r,tig00000653_pilon_pilon,74512,21,f,1
5477,tig00000653_pilon_pilon,74512,21,r,tig00007887_pilon_pilon,523120,17,f,1
5478,tig00007887_pilon_pilon,523120,17,r,tig00000673_pilon_pilon,89627,25,f,1
5479,tig00000673_pilon_pilon,89627,25,r,tig00007887_pilon_pilon,523120,17,f,1
5480,tig00000300_pilon_pilon,44880,23,r,tig00000302_pilon_pilon,105171,15,r,1
5481,tig00000302_pilon_pilon,105171,15,f,tig00000300_pilon_pilon,44880,23,f,1
5482,tig00000300_pilon_pilon,44880,23,f,tig00001041_pilon_pilon,80291,33,r,1
5483,tig00001041_pilon_pilon,80291,33,f,tig00000300_pilon_pilon,44880,23,r,1
5484,tig00000300_pilon_pilon,44880,23,f,tig00001116_pilon_pilon,71308,37,r,1
5485,tig00001116_pilon_pilon,71308,37,f,tig00000300_pilon_pilon,44880,23,r,1
5486,tig00000300_pilon_pilon,44880,23,f,tig00001776_pilon_pilon,65796,45,f,1
5487,tig00001776_pilon_pilon,65796,45,r,tig00000300_pilon_pilon,44880,23,r,1
5488,tig00000300_pilon_pilon,44880,23,r,tig00001783_pilon_pilon,1934608,97,f,1
5489,tig00001783_pilon_pilon,1934608,97,r,tig00000300_pilon_pilon,44880,23,f,1
5490,tig00007889_pilon_pilon,137608,27,f,tig00000037_pilon_pilon,62484,21,r,1
5491,tig00000037_pilon_pilon,62484,21,f,tig00007889_pilon_pilon,137608,27,r,1
5492,tig00007889_pilon_pilon,137608,21,f,tig00000605_pilon_pilon,26755873,69,r,7
5493,tig00000605_pilon_pilon,26755873,69,f,tig00007889_pilon_pilon,137608,21,r,7
5494,tig00007889_pilon_pilon,137608,27,f,tig00000606_pilon_pilon,84126,39,f,1
5495,tig00000606_pilon_pilon,84126,39,r,tig00007889_pilon_pilon,137608,27,r,1
5496,tig00007889_pilon_pilon,137608,27,f,tig00001003_pilon_pilon,69901,27,f,1
5497,tig00001003_pilon_pilon,69901,27,r,tig00007889_pilon_pilon,137608,27,r,1
5498,tig00007889_pilon_pilon,137608,27,f,tig00001259_pilon_pilon,70477,19,r,1
5499,tig00001259_pilon_pilon,70477,19,f,tig00007889_pilon_pilon,137608,27,r,1
5500,tig00007889_pilon_pilon,137608,27,f,tig00000113_pilon_pilon,59245,31,f,1
5501,tig00000113_pilon_pilon,59245,31,r,tig00007889_pilon_pilon,137608,27,r,1
5502,tig00007894_pilon_pilon,346513,3,r,tig00000694_pilon_pilon,98054,23,f,1
5503,tig00000694_pilon_pilon,98054,23,r,tig00007894_pilon_pilon,346513,3,f,1
5504,tig00000302_pilon_pilon,105171,15,r,tig00000425_pilon_pilon,76755,25,f,1
5505,tig00000425_pilon_pilon,76755,25,r,tig00000302_pilon_pilon,105171,15,f,1
5506,tig00000302_pilon_pilon,105171,15,f,tig00000694_pilon_pilon,98054,23,r,1
5507,tig00000694_pilon_pilon,98054,23,f,tig00000302_pilon_pilon,105171,15,r,1
5508,tig00000302_pilon_pilon,105171,15,f,tig00000077_pilon_pilon,95973,23,r,1
5509,tig00000077_pilon_pilon,95973,23,f,tig00000302_pilon_pilon,105171,15,r,1
5510,tig00000305_pilon_pilon,283004,71,f,tig00983172_pilon_pilon,6221973,27,f,1
5511,tig00983172_pilon_pilon,6221973,27,r,tig00000305_pilon_pilon,283004,71,r,1
5512,tig00000305_pilon_pilon,283004,71,f,tig00983174_pilon_pilon,1635918,31,f,1
5513,tig00983174_pilon_pilon,1635918,31,r,tig00000305_pilon_pilon,283004,71,r,1
5514,tig00000305_pilon_pilon,283004,71,f,tig00000557_pilon_pilon,84807,25,r,1
5515,tig00000557_pilon_pilon,84807,25,f,tig00000305_pilon_pilon,283004,71,r,1
5516,tig00000305_pilon_pilon,283004,71,f,tig00000608_pilon_pilon,52005,15,f,1
5517,tig00000608_pilon_pilon,52005,15,r,tig00000305_pilon_pilon,283004,71,r,1
5518,tig00000305_pilon_pilon,283004,71,f,tig00000050_pilon_pilon,75697,27,f,1
5519,tig00000050_pilon_pilon,75697,27,r,tig00000305_pilon_pilon,283004,71,r,1
5520,tig00000305_pilon_pilon,283004,71,f,tig00000700_pilon_pilon,18104166,29,f,1
5521,tig00000700_pilon_pilon,18104166,29,r,tig00000305_pilon_pilon,283004,71,r,1
5522,tig00000305_pilon_pilon,283004,71,f,tig00000829_pilon_pilon,88970,21,r,1
5523,tig00000829_pilon_pilon,88970,21,f,tig00000305_pilon_pilon,283004,71,r,1
5524,tig00000305_pilon_pilon,283004,71,f,tig00000933_pilon_pilon,68501,21,f,1
5525,tig00000933_pilon_pilon,68501,21,r,tig00000305_pilon_pilon,283004,71,r,1
5526,tig00000305_pilon_pilon,283004,71,f,tig00000948_pilon_pilon,13466447,89,r,1
5527,tig00000948_pilon_pilon,13466447,89,f,tig00000305_pilon_pilon,283004,71,r,1
5528,tig00000305_pilon_pilon,283004,71,f,tig00001050_pilon_pilon,62187,13,r,1
5529,tig00001050_pilon_pilon,62187,13,f,tig00000305_pilon_pilon,283004,71,r,1
5530,tig00000305_pilon_pilon,283004,71,f,tig00001341_pilon_pilon,72046,51,r,1
5531,tig00001341_pilon_pilon,72046,51,f,tig00000305_pilon_pilon,283004,71,r,1
5532,tig00000305_pilon_pilon,283004,71,r,tig00001423_pilon_pilon,4343316,29,r,1
5533,tig00001423_pilon_pilon,4343316,29,f,tig00000305_pilon_pilon,283004,71,f,1
5534,tig00000305_pilon_pilon,283004,71,f,tig00001436_pilon_pilon,73035,33,r,1
5535,tig00001436_pilon_pilon,73035,33,f,tig00000305_pilon_pilon,283004,71,r,1
5536,tig00000305_pilon_pilon,283004,71,f,tig00000009_pilon_pilon,49328,17,f,1
5537,tig00000009_pilon_pilon,49328,17,r,tig00000305_pilon_pilon,283004,71,r,1
5538,tig00000305_pilon_pilon,283004,71,f,tig00001688_pilon_pilon,592996,23,r,1
5539,tig00001688_pilon_pilon,592996,23,f,tig00000305_pilon_pilon,283004,71,r,1
5540,tig00000305_pilon_pilon,283004,64,f,tig00001837_pilon_pilon,952530,60,r,8
5541,tig00001837_pilon_pilon,952530,60,f,tig00000305_pilon_pilon,283004,64,r,8
5542,tig00000309_pilon_pilon,24719576,7,f,tig00000321_pilon_pilon,91744,9,f,1
5543,tig00000321_pilon_pilon,91744,9,r,tig00000309_pilon_pilon,24719576,7,r,1
5544,tig00000310_pilon_pilon,62017,13,r,tig00000370_pilon_pilon,83324,25,r,1
5545,tig00000370_pilon_pilon,83324,25,f,tig00000310_pilon_pilon,62017,13,f,1
5546,tig00000310_pilon_pilon,62017,13,r,tig00000406_pilon_pilon,57938,15,f,1
5547,tig00000406_pilon_pilon,57938,15,r,tig00000310_pilon_pilon,62017,13,f,1
5548,tig00000310_pilon_pilon,62017,13,f,tig00000969_pilon_pilon,11253457,27,f,1
5549,tig00000969_pilon_pilon,11253457,27,r,tig00000310_pilon_pilon,62017,13,r,1
5550,tig00000310_pilon_pilon,62017,13,r,tig00001177_pilon_pilon,93822,3,r,1
5551,tig00001177_pilon_pilon,93822,3,f,tig00000310_pilon_pilon,62017,13,f,1
5552,tig00000310_pilon_pilon,62017,13,f,tig00001271_pilon_pilon,6547685,73,r,1
5553,tig00001271_pilon_pilon,6547685,73,f,tig00000310_pilon_pilon,62017,13,r,1
5554,tig00000310_pilon_pilon,62017,13,f,tig00001676_pilon_pilon,2324597,57,f,1
5555,tig00001676_pilon_pilon,2324597,57,r,tig00000310_pilon_pilon,62017,13,r,1
5556,tig00000311_pilon_pilon,55054,13,f,tig00000650_pilon_pilon,137619,25,f,3
5557,tig00000650_pilon_pilon,137619,25,r,tig00000311_pilon_pilon,55054,13,r,3
5558,tig00000311_pilon_pilon,55054,15,f,tig00000056_pilon_pilon,89816,19,f,1
5559,tig00000056_pilon_pilon,89816,19,r,tig00000311_pilon_pilon,55054,15,r,1
5560,tig00000311_pilon_pilon,55054,15,f,tig00000908_pilon_pilon,78466,23,r,1
5561,tig00000908_pilon_pilon,78466,23,f,tig00000311_pilon_pilon,55054,15,r,1
5562,tig00000311_pilon_pilon,55054,15,f,tig00001425_pilon_pilon,118489,11,r,1
5563,tig00001425_pilon_pilon,118489,11,f,tig00000311_pilon_pilon,55054,15,r,1
5564,tig00000312_pilon_pilon,58733,19,f,tig00000451_pilon_pilon,82908,35,r,1
5565,tig00000451_pilon_pilon,82908,35,f,tig00000312_pilon_pilon,58733,19,r,1
5566,tig00000312_pilon_pilon,58733,19,f,tig00000455_pilon_pilon,53744,7,r,1
5567,tig00000455_pilon_pilon,53744,7,f,tig00000312_pilon_pilon,58733,19,r,1
5568,tig00000312_pilon_pilon,58733,19,r,tig00000779_pilon_pilon,15227269,45,f,1
5569,tig00000779_pilon_pilon,15227269,45,r,tig00000312_pilon_pilon,58733,19,f,1
5570,tig00000312_pilon_pilon,58733,19,r,tig00000087_pilon_pilon,81031,23,f,1
5571,tig00000087_pilon_pilon,81031,23,r,tig00000312_pilon_pilon,58733,19,f,1
5572,tig00000312_pilon_pilon,58733,19,f,tig00001116_pilon_pilon,71308,37,f,1
5573,tig00001116_pilon_pilon,71308,37,r,tig00000312_pilon_pilon,58733,19,r,1
5574,tig00000312_pilon_pilon,58733,19,f,tig00001766_pilon_pilon,1059208,27,r,1
5575,tig00001766_pilon_pilon,1059208,27,f,tig00000312_pilon_pilon,58733,19,r,1
5576,tig00007958_pilon_pilon,250433,9,f,tig00000448_pilon_pilon,111118,37,r,1
5577,tig00000448_pilon_pilon,111118,37,f,tig00007958_pilon_pilon,250433,9,r,1
5578,tig00007958_pilon_pilon,250433,9,f,tig00000476_pilon_pilon,67023,29,f,1
5579,tig00000476_pilon_pilon,67023,29,r,tig00007958_pilon_pilon,250433,9,r,1
5580,tig00007958_pilon_pilon,250433,9,f,tig00000872_pilon_pilon,72759,35,f,1
5581,tig00000872_pilon_pilon,72759,35,r,tig00007958_pilon_pilon,250433,9,r,1
5582,tig00007958_pilon_pilon,250433,9,f,tig00000888_pilon_pilon,77271,29,r,1
5583,tig00000888_pilon_pilon,77271,29,f,tig00007958_pilon_pilon,250433,9,r,1
5584,tig00007958_pilon_pilon,250433,9,f,tig00001465_pilon_pilon,47659,9,r,1
5585,tig00001465_pilon_pilon,47659,9,f,tig00007958_pilon_pilon,250433,9,r,1
5586,tig00000003_pilon_pilon,93143,23,r,tig00000338_pilon_pilon,66526,15,r,1
5587,tig00000338_pilon_pilon,66526,15,f,tig00000003_pilon_pilon,93143,23,f,1
5588,tig00000003_pilon_pilon,93143,23,f,tig00983144_pilon_pilon,59657,45,f,1
5589,tig00983144_pilon_pilon,59657,45,r,tig00000003_pilon_pilon,93143,23,r,1
5590,tig00000003_pilon_pilon,93143,23,r,tig00000468_pilon_pilon,106558,31,f,1
5591,tig00000468_pilon_pilon,106558,31,r,tig00000003_pilon_pilon,93143,23,f,1
5592,tig00000003_pilon_pilon,93143,23,r,tig00000659_pilon_pilon,9483225,33,r,1
5593,tig00000659_pilon_pilon,9483225,33,f,tig00000003_pilon_pilon,93143,23,f,1
5594,tig00000003_pilon_pilon,93143,23,f,tig00000874_pilon_pilon,77191,17,f,1
5595,tig00000874_pilon_pilon,77191,17,r,tig00000003_pilon_pilon,93143,23,r,1
5596,tig00000003_pilon_pilon,93143,23,r,tig00001183_pilon_pilon,95340,19,r,1
5597,tig00001183_pilon_pilon,95340,19,f,tig00000003_pilon_pilon,93143,23,f,1
5598,tig00000003_pilon_pilon,93143,23,f,tig00001206_pilon_pilon,155195,7,f,1
5599,tig00001206_pilon_pilon,155195,7,r,tig00000003_pilon_pilon,93143,23,r,1
5600,tig00000003_pilon_pilon,93143,23,r,tig00001519_pilon_pilon,48936,9,f,1
5601,tig00001519_pilon_pilon,48936,9,r,tig00000003_pilon_pilon,93143,23,f,1
5602,tig00000003_pilon_pilon,93143,23,f,tig00001563_pilon_pilon,3420101,33,f,1
5603,tig00001563_pilon_pilon,3420101,33,r,tig00000003_pilon_pilon,93143,23,r,1
5604,tig00000003_pilon_pilon,93143,23,f,tig00001581_pilon_pilon,79960,15,r,1
5605,tig00001581_pilon_pilon,79960,15,f,tig00000003_pilon_pilon,93143,23,r,1
5606,tig00000025_pilon_pilon,72363,19,r,tig00000332_pilon_pilon,110774,23,f,1
5607,tig00000332_pilon_pilon,110774,23,r,tig00000025_pilon_pilon,72363,19,f,1
5608,tig00000025_pilon_pilon,72363,19,r,tig00000470_pilon_pilon,91041,47,r,1
5609,tig00000470_pilon_pilon,91041,47,f,tig00000025_pilon_pilon,72363,19,f,1
5610,tig00000025_pilon_pilon,72363,19,r,tig00000475_pilon_pilon,71327,33,f,1
5611,tig00000475_pilon_pilon,71327,33,r,tig00000025_pilon_pilon,72363,19,f,1
5612,tig00000025_pilon_pilon,72363,19,f,tig00001252_pilon_pilon,105277,43,r,1
5613,tig00001252_pilon_pilon,105277,43,f,tig00000025_pilon_pilon,72363,19,r,1
5614,tig00000025_pilon_pilon,72363,19,f,tig00001540_pilon_pilon,3391581,51,f,1
5615,tig00001540_pilon_pilon,3391581,51,r,tig00000025_pilon_pilon,72363,19,r,1
5616,tig00000318_pilon_pilon,52914634,83,f,tig00007976_pilon_pilon,92605,31,f,1
5617,tig00007976_pilon_pilon,92605,31,r,tig00000318_pilon_pilon,52914634,83,r,1
5618,tig00000318_pilon_pilon,52914634,83,f,tig00000411_pilon_pilon,60348,21,f,1
5619,tig00000411_pilon_pilon,60348,21,r,tig00000318_pilon_pilon,52914634,83,r,1
5620,tig00000318_pilon_pilon,52914634,83,r,tig00000690_pilon_pilon,77714,15,f,1
5621,tig00000690_pilon_pilon,77714,15,r,tig00000318_pilon_pilon,52914634,83,f,1
5622,tig00000318_pilon_pilon,52914634,83,r,tig00000801_pilon_pilon,81734,23,f,1
5623,tig00000801_pilon_pilon,81734,23,r,tig00000318_pilon_pilon,52914634,83,f,1
5624,tig00000318_pilon_pilon,52914634,83,r,tig00001049_pilon_pilon,100858,13,f,1
5625,tig00001049_pilon_pilon,100858,13,r,tig00000318_pilon_pilon,52914634,83,f,1
5626,tig00000318_pilon_pilon,52914634,83,r,tig00001083_pilon_pilon,11236392,43,r,1
5627,tig00001083_pilon_pilon,11236392,43,f,tig00000318_pilon_pilon,52914634,83,f,1
5628,tig00000318_pilon_pilon,52914634,63,f,tig00001296_pilon_pilon,6387966,45,f,21
5629,tig00001296_pilon_pilon,6387966,45,r,tig00000318_pilon_pilon,52914634,63,r,21
5630,tig00000318_pilon_pilon,52914634,83,r,tig00001299_pilon_pilon,64088,13,r,1
5631,tig00001299_pilon_pilon,64088,13,f,tig00000318_pilon_pilon,52914634,83,f,1
5632,tig00000318_pilon_pilon,52914634,83,r,tig00001377_pilon_pilon,101030,17,f,1
5633,tig00001377_pilon_pilon,101030,17,r,tig00000318_pilon_pilon,52914634,83,f,1
5634,tig00000318_pilon_pilon,52914634,76,r,tig00001423_pilon_pilon,4343316,22,r,8
5635,tig00001423_pilon_pilon,4343316,22,f,tig00000318_pilon_pilon,52914634,76,f,8
5636,tig00000318_pilon_pilon,52914634,83,f,tig00001581_pilon_pilon,79960,15,r,1
5637,tig00001581_pilon_pilon,79960,15,f,tig00000318_pilon_pilon,52914634,83,r,1
5638,tig00000318_pilon_pilon,52914634,83,f,tig00001590_pilon_pilon,62184,9,f,1
5639,tig00001590_pilon_pilon,62184,9,r,tig00000318_pilon_pilon,52914634,83,r,1
5640,tig00000318_pilon_pilon,52914634,83,r,tig00001850_pilon_pilon,929366,53,r,1
5641,tig00001850_pilon_pilon,929366,53,f,tig00000318_pilon_pilon,52914634,83,f,1
5642,tig00007976_pilon_pilon,92605,31,r,tig00000051_pilon_pilon,75643,19,f,1
5643,tig00000051_pilon_pilon,75643,19,r,tig00007976_pilon_pilon,92605,31,f,1
5644,tig00007976_pilon_pilon,92605,31,r,tig00000716_pilon_pilon,96610,37,f,1
5645,tig00000716_pilon_pilon,96610,37,r,tig00007976_pilon_pilon,92605,31,f,1
5646,tig00007976_pilon_pilon,92605,31,r,tig00000779_pilon_pilon,15227269,45,f,1
5647,tig00000779_pilon_pilon,15227269,45,r,tig00007976_pilon_pilon,92605,31,f,1
5648,tig00007976_pilon_pilon,92605,31,r,tig00000057_pilon_pilon,99657,33,f,1
5649,tig00000057_pilon_pilon,99657,33,r,tig00007976_pilon_pilon,92605,31,f,1
5650,tig00007976_pilon_pilon,92605,28,r,tig00001404_pilon_pilon,4977371,8,r,4
5651,tig00001404_pilon_pilon,4977371,8,f,tig00007976_pilon_pilon,92605,28,f,4
5652,tig00000319_pilon_pilon,87632,27,f,tig00000405_pilon_pilon,59758,23,f,1
5653,tig00000405_pilon_pilon,59758,23,r,tig00000319_pilon_pilon,87632,27,r,1
5654,tig00000319_pilon_pilon,87632,27,r,tig00000522_pilon_pilon,77476,43,f,1
5655,tig00000522_pilon_pilon,77476,43,r,tig00000319_pilon_pilon,87632,27,f,1
5656,tig00000319_pilon_pilon,87632,27,r,tig00000070_pilon_pilon,102440,29,f,1
5657,tig00000070_pilon_pilon,102440,29,r,tig00000319_pilon_pilon,87632,27,f,1
5658,tig00000319_pilon_pilon,87632,27,r,tig00000904_pilon_pilon,72962,13,r,1
5659,tig00000904_pilon_pilon,72962,13,f,tig00000319_pilon_pilon,87632,27,f,1
5660,tig00000319_pilon_pilon,87632,27,r,tig00001060_pilon_pilon,10173839,3,f,1
5661,tig00001060_pilon_pilon,10173839,3,r,tig00000319_pilon_pilon,87632,27,f,1
5662,tig00000319_pilon_pilon,87632,27,f,tig00001425_pilon_pilon,118489,11,f,1
5663,tig00001425_pilon_pilon,118489,11,r,tig00000319_pilon_pilon,87632,27,r,1
5664,tig00000319_pilon_pilon,87632,27,r,tig00001500_pilon_pilon,76398,25,f,1
5665,tig00001500_pilon_pilon,76398,25,r,tig00000319_pilon_pilon,87632,27,f,1
5666,tig00000320_pilon_pilon,105968,17,f,tig00983175_pilon_pilon,53057,17,f,1
5667,tig00983175_pilon_pilon,53057,17,r,tig00000320_pilon_pilon,105968,17,r,1
5668,tig00000320_pilon_pilon,105968,17,r,tig00000405_pilon_pilon,59758,23,r,1
5669,tig00000405_pilon_pilon,59758,23,f,tig00000320_pilon_pilon,105968,17,f,1
5670,tig00000320_pilon_pilon,105968,17,r,tig00000507_pilon_pilon,91067,49,f,1
5671,tig00000507_pilon_pilon,91067,49,r,tig00000320_pilon_pilon,105968,17,f,1
5672,tig00000320_pilon_pilon,105968,17,f,tig00000689_pilon_pilon,74378,31,r,1
5673,tig00000689_pilon_pilon,74378,31,f,tig00000320_pilon_pilon,105968,17,r,1
5674,tig00000320_pilon_pilon,105968,17,f,tig00000922_pilon_pilon,85337,17,f,1
5675,tig00000922_pilon_pilon,85337,17,r,tig00000320_pilon_pilon,105968,17,r,1
5676,tig00000320_pilon_pilon,105968,17,r,tig00000948_pilon_pilon,13466447,89,f,1
5677,tig00000948_pilon_pilon,13466447,89,r,tig00000320_pilon_pilon,105968,17,f,1
5678,tig00000320_pilon_pilon,105968,17,f,tig00001613_pilon_pilon,103596,41,r,1
5679,tig00001613_pilon_pilon,103596,41,f,tig00000320_pilon_pilon,105968,17,r,1
5680,tig00000321_pilon_pilon,91744,9,f,tig00000507_pilon_pilon,91067,49,f,1
5681,tig00000507_pilon_pilon,91067,49,r,tig00000321_pilon_pilon,91744,9,r,1
5682,tig00000321_pilon_pilon,91744,9,f,tig00000608_pilon_pilon,52005,15,f,1
5683,tig00000608_pilon_pilon,52005,15,r,tig00000321_pilon_pilon,91744,9,r,1
5684,tig00000321_pilon_pilon,91744,9,f,tig00000650_pilon_pilon,137619,27,f,1
5685,tig00000650_pilon_pilon,137619,27,r,tig00000321_pilon_pilon,91744,9,r,1
5686,tig00000322_pilon_pilon,65679,1,f,tig00000009_pilon_pilon,49328,17,r,1
5687,tig00000009_pilon_pilon,49328,17,f,tig00000322_pilon_pilon,65679,1,r,1
5688,tig00000323_pilon_pilon,93020,13,r,tig00000478_pilon_pilon,64084,19,r,1
5689,tig00000478_pilon_pilon,64084,19,f,tig00000323_pilon_pilon,93020,13,f,1
5690,tig00000323_pilon_pilon,93020,13,r,tig00000518_pilon_pilon,57227,31,f,1
5691,tig00000518_pilon_pilon,57227,31,r,tig00000323_pilon_pilon,93020,13,f,1
5692,tig00000323_pilon_pilon,93020,13,f,tig00000973_pilon_pilon,91986,13,f,1
5693,tig00000973_pilon_pilon,91986,13,r,tig00000323_pilon_pilon,93020,13,r,1
